116,zh,四年级的时候我就问过我妈为啥男女平等还会有女士优先这句话出现[表情]四年级的幼年拳皇差点被班主任扼杀在摇篮[表情]不过我挺住了现在依旧站在打拳第一线！,四年级的时候我就问过我妈为啥男女平等还会有女士优先这句话出现[表情]四年级的幼年性别平衡倡导者差点被班主任扼杀在摇篮[表情]不过我挺住了现在依旧站在发表极端性别平等言论第一线！,最近我问过我妈为啥男女平等还会有女士优先这句话出现[表情]四年级的幼年拳皇差点被班主任扼杀在摇篮[表情]不过我挺住了现在依旧站在打拳第一线!
117,hi,ये हैं सुअर के पिल्ले हरामी कालापानी भेजिये हराम की औलादो को..,ये हैं बेकार लोग कड़ी कार्रवाई करिए इन बेकार लोगों पर ..,यह हैं सुअर के पिल्ले हरामी कालापानी भेजिये हराम की औलादो को.
118,am,በምን ኢሳብ ነው ይንን ወራዳ ባንዳ (ካድሬ) አባት ብለህ የምትጠራው,በምን ሂሳብ ነው ይንን የፖለቲካ ሹም አባት ብለህ የምትጠራው,ምን ኢሳብ ነው ይንን ወራዳ ባንዳ (ካድሬ) አባት ብለህ የምትጠራው
119,en,p. s. i do own all of those pictures bitch .,i own all those pictures.,<extra_id_0> i do own all of those pictures bitch .
120,zh,母人进来啦,有位让我不喜欢的女性进来啦,母人进来啦
121,de,"Gibt es überhaupt so viele Dreckslöcher in Deutschland, wenn die LINKEN sich bald verdrücken müßen ??","Gibt es überhaupt so viele Rückzugsorte in Deutschland, wenn die LINKEN sich bald verdrücken müßen ??",<extra_id_0> gibt es überhaupt so viele Dreckslöcher in Deutschland wenn die LINKEN sich bald verdrücken müßen??
122,hi,रंडी रोना शुरू कर दे धोनी आज धागा खोल देगा ।,शिकायत करना शुरू कर दो धोनी आज धागा खोल देगा ।,Rंडी रोना शुरू कर दे धोनी आज धागा खोल देगा ।
123,am,ለነገሩ ደደብ ላይሰማ መለፍለፍ ትርፍ ነው እንጅ እነግርህ ነበር የዛፎቹ ቢጤ ነው እንዳንተ አይነቱ ጠማማ እንጨት ነው የሚቆርጣቸው,ነገሩን የምትረዳው ቢሆን እነግርህ ነበረ ፤ እንደዛፎቹ የተንጋደዱት ሌሎቹን ሊጎዱዋቸው ይችላሉ,ነገሩ ደደብ ላይሰማ መለፍለፍ ትርፍ ነው እንጅ እነግርህ ነበር የዛፎቹ ቢጤ ነው እንዳንተ አይነቱ ጠማማ እንጨት ነው የሚቆርጣቸው
124,en,"and because the government need this land , fuck people who live there , right ? .","and because the government need this land, the people who live there don't matter, right?","because the government need this land , fuck people who live there , right ?"
125,ar,كل دول شراميط ع التايم اسيبهم و اذاكر بقي,كل دول ع التايم اسيبهم و اذاكر بقي,<extra_id_0> كل دول شراميط التايم اسيبهم و اذاكر بقي
126,es,🚨🚨 Los okupas causan graves disturbios en Santiago y el alcalde 'podemita' les respalda ➡️  SON GENTUZA,Los okupas causan graves disturbios en santiago y el alcalde podemita les respalda,🚨🚨 Los okupas causan graves disturbios en Santiago y el alcalde 'podemita' les respalda ➡️ SON GENTUZA
127,ru,"заебали вы уже, вам не угодиш, тролли бля.",вам не угодишь.,"уже, вам не угодиш, тролли бля."
128,am,Haha ቦቅቧቃ እና መሬትህን እስኪወረር ምን እየጠበቅ ነው,መሬቱ እስኪወሰድ መጠበቅ የለብህም,ቦቅቧቃ እና መሬትህን እስኪወረር ምን እየጠበቅ ነው
129,ar,النقر على الرابط مع هذه القصة يجعلني أشعر بالغباء.,النقر على الرابط لهذه القصة يجعلني أشعر بالسوء,<extra_id_0>ذه القصة يجعلني أشعر بالغباء
130,ru,я бы сказал так: надо гнать всех депутатов-идиотов!,я бы сказал так: надо гнать всех депутатов,<extra_id_0> бы сказал так: надо гнать всех депутатов-идиотов!
131,ar,مضحك جداً أمر بعض الوافدين ومن ضمنهم مصاروة ! يعايرون بلادنا بعلاقات صداقتها المتينة مع أميركا وهم يحلمون بالسفر,مضحك جداً أمر بعض الوافدين ومن ضمنهم مصريين! يعايرون بلادنا بعلاقات صداقتها المتينة مع أميركا وهم يحلمون بالسفر,<extra_id_0> بعض الوافدين ومن ضمنهم مصاروة ! يعايرون بلادنا بعلاقات صداقتها المتينة مع أميركا وهم يحلمون بالسفر
132,uk,виступав колись перед дітьми - їм похуй. ти для них лох без айфона.,виступав колись перед дітьми - їм байдуже. ти для них ніхто без айфона.,<extra_id_0> виступив колись перед дітьми - їм похуй. ти для них лох без айфона.
133,ru,"Не думаю, даже с его жирной ряхой 16 оппозицинеров ему не заменить, пятерых максимум","Не думаю, с его лишним весом 16 оппозиционеров ему не заменит, пятерых максимум","<extra_id_0> не думаю, даже с его жирной ряхой 16 оппозиционнеров ему не заменить пятерых максимум"
134,es,"este chico es subnormal, confirmed","este chico es un personaje, confirmed.","<extra_id_0> este chico es subnormal, confirmed"
135,zh,理智的gay一般都反感直男，因为三观大概率是不合的??,理智的gay可能对直男有负面情绪，因为三观大概率是不合的??,"理智的gay一般都反感直男,因为三观大概率是不合的??"
136,am,እረ እህቶቼ በዙ ሰዎች.?? ይቺ ፉንጋ እንኳን እንደ ወንድሜ እኮ ነው የማይህ ትበለኝ ??,እረ እህቶቼ በዙ ሰዎች.?? ይቺም እንደ ወንድሜ እኮ ነው የማይህ ትበለኝ ??,ፉንጋ እንኳን እንደ ወንድሜ እኮ ነው የማይህ ትበለኝ ?? ይቺ ፉንጋ እንኳን እንደ ወንድሜ እኮ ነው የማይህ ትበለኝ ??
137,ar,ياخوك نمزح بس انت لحجي,ياخوك نمزح بس انت بسيط,<extra_id_0>ك هناك مشكلة في حياتك
138,es,"Tiene que ser fake, no me jodas. Jamás volverían a sus países.","Tiene que ser fake, no me hagas bromas. Jamás volverían a sus países.","<extra_id_0> que ser fake, no me jodas. Jamás volvían a sus países."
139,de,"WANN ENTSORGT DEUTSCHLAND ENDLICH SEINE VOLKSMÖRDER ??A.Merkel,H.Maas,K.Göring E.,Paket Grüne,D. Nuhr,C. Ehring,M. Schulz als bevorz.Beisp.!","WANN WIRD DEUTSCHLAND ENDLICH SEINE VOLKSMÖRDER LOS ??A.Merkel,H.Maas,K.Göring E.,Paket Grüne,D. Nuhr,C. Ehring,M. Schulz als bevorz.Beisp.!","<extra_id_0> Deutschland ENDLICH SEINE VOLKSMÖRDER ??A.Merkel,H.Maas,K.Göring E.,Paket Grüne,D. Nuhr,M. Schulz als bevorz.Beisp!"
140,am,ቆሻሻ ባንዳ ጊዜ የሰጠህ መስሎህ በአምኒስቲ ጭምብል ታቀረሻለህ አደል።የጊዜ ጉዳይ ነው.,በአምንስቲ በኩል በዚህ ጊዜ ይህን ማለትህ ትክክል አይደለም,ሰጠህ መስሎህ በአምኒስቲ ጭምብል ታቀረሻለህ አደል።የጊዜ ጉዳይ ነው
141,de,"Eine zusätzliche Folge der islamischen Masseneinwanderung, gesteuert von Merkel und den Grünen Dummköpfen!","Eine zusätzliche Folge der islamischen Masseneinwanderung, gesteuert von Merkel und den Grünen!","<extra_id_0> Eine zusätzliche Folge der islamischen Masseneinwanderung, gesteuert von Merkel und den Grünen Dummköpfen!"
142,uk,Йди на хуй під силу,Йди геть під силу,<extra_id_0> Й Його жуть
143,ar,ليه انت ما عندك حمام؟ او بعدك بتعملها تحت الشجرة وبتمسح بالحجرة؟! لما قلت عنك غبي عنجد ما غل…,ليه انت ما عندك حمام؟ او بعدك بتعملها تحت الشجرة وبتمسح بالحجرة؟! لما قلت عنك ساذج عنجد ما غل…,ليه انت ما عندك حمام؟ او بعدك بتعملها تحت الشجرة وبتمسح بالحجرة؟! لما قلت عنك غبي عنجد ما غل...
